"Productos por proveedor"
"Proveedor","descripcion","cantidad","Precio coste","Total coste","pvp","total pvp",
"Panaderia Rincon del Segura","Harina integral de maiz SIN GLUTEN - Rincon del segura - 1 kg","1,00","2,50","2,50","5,00","3,75",
"Panaderia Rincon del Segura","Harina integral de trigo - Rincon del Segura- 1kg","40,18","0,96","38,63","2,15","86,39",
"Panaderia Rincon del Segura","Harina integral de trigo sarraceno sin gluten- Rincon del Segura -1 kilo","4,00","2,07","8,28","4,22","16,04",
"Panaderia Rincon del Segura","Lenteja castellana - Rincon del Segura - kilo","6,00","1,92","11,54","4,10","24,60",
"Panaderia Rincon del Segura","Pipas de Girasol peladas-Rincon Segura - 250 gr","16,00","0,55","8,72","1,16","18,56",
"Panaderia Rincon del Segura","Trigo Sarraceno en grano - Rincon del Segura - 1 kg","7,00","1,92","13,46","4,50","31,50",
,,,,"Total:225,48",,"Total:426,72",
"Patricia Carrio San Martin -PANDOMAR","Atun al natural- PANDOMAR- 120 gr","5,00","1,57","7,85","2,20","11,00",
"Patricia Carrio San Martin -PANDOMAR","Atun claro en aceite de oliva- PANDOMAR- 120 gr","1,00","2,06","2,06","2,95","2,95",
"Patricia Carrio San Martin -PANDOMAR","Atun en aceite de oliva -PANDOMAR- 525 gr","1,00","7,43","7,43","10,25","10,25",
"Patricia Carrio San Martin -PANDOMAR","Atun en escabeche Pandomar-120gr","3,00","1,92","5,76","2,70","8,10",
"Patricia Carrio San Martin -PANDOMAR","Ensalada de vegetales con atun Pandomar-250 gr","6,00","2,05","12,30","2,85","17,10",
"Patricia Carrio San Martin -PANDOMAR","Ensalada de vegetales y mejillones-Pandomar- 250gr","2,00","2,38","4,76","3,15","6,30",
"Patricia Carrio San Martin -PANDOMAR","Filetes de anchoa en aceite de oliva -PANDOMAR- 50 gr","4,00","2,48","9,92","3,50","14,00",
"Patricia Carrio San Martin -PANDOMAR","Filetes de caballa en aceite de oliva-PANDOMAR- 120 gr","8,00","1,86","14,88","2,55","20,40",
"Patricia Carrio San Martin -PANDOMAR","Filetes de caballa en salsa de mostaza Dijon -PANDOMAR- 120 gr","1,00","1,86","1,86","2,55","2,55",
"Patricia Carrio San Martin -PANDOMAR","Filetes de caballa en salsa de tomate -PANDOMAR- 120 gr","4,00","1,86","7,44","2,70","10,80",
"Patricia Carrio San Martin -PANDOMAR","Filetes de caballa en salsa picante -PANDOMAR- 120 gr","1,00","1,86","1,86","2,55","2,55",
"Patricia Carrio San Martin -PANDOMAR","Filetes de ventresca -PANDOMAR- 120 gr","2,00","3,57","7,14","5,15","10,30",
"Patricia Carrio San Martin -PANDOMAR","Lomitos de bonito (atun blanco) en aceite de oliva -PANDOMAR- 220 gr","3,00","5,10","15,30","7,25","21,75",
"Patricia Carrio San Martin -PANDOMAR","Lomos de atun claro en su propio jugo - Pandomar - 220gr","1,00","3,96","3,96","5,65","5,65",
"Patricia Carrio San Martin -PANDOMAR","Mejillon en escabeche -PANDOMAR- 120 gr","9,00","2,49","22,41","3,40","30,60",
"Patricia Carrio San Martin -PANDOMAR","Pate de algas Pandomar 125 gr","3,00","1,96","5,88","2,90","8,70",
"Patricia Carrio San Martin -PANDOMAR","Pate de atun con aceitunas -PANDOMAR- 125 gr","2,00","1,67","3,34","2,45","4,90",
"Patricia Carrio San Martin -PANDOMAR","Pate de caballa con pimientos -PANDOMAR- 125 gr","2,00","1,67","3,34","2,45","4,90",
"Patricia Carrio San Martin -PANDOMAR","Pate de mejillones - Pandomar - 125 gr","3,00","1,96","5,88","2,90","8,70",
"Patricia Carrio San Martin -PANDOMAR","Pate de sardina con perejil -PANDOMAR- 125 gr","4,00","1,67","6,68","2,45","9,80",
"Patricia Carrio San Martin -PANDOMAR","Sardinas en aceite -PANDOMAR- 120 gr","11,00","1,78","19,58","2,55","28,05",
"Patricia Carrio San Martin -PANDOMAR","Sardinas fritas en aceite de oliva - Pandomar - 220gr","2,00","3,57","7,14","5,15","10,30",
"Patricia Carrio San Martin -PANDOMAR","Tentaculos de calamar en salsa gallega Pandomar-120 gr","1,00","1,49","1,49","2,25","2,25",
,,,,"Total:178,26",,"Total:251,90",
"Pidebio","Agua Mineral Alcalinizada - Monchique - 0,5L","4,00","0,58","2,32","0,90","3,60",
"Pidebio","Agua Mineral Alcalinizada - Monchique - 1,5L","19,00","1,00","19,00","1,50","28,50",
"Pidebio","Alcachofa - Pidebio - Kilo","102,43","2,50","256,08","3,95","416,88",
"Pidebio","Apionabo Pidebio -precio kg-","11,33","1,75","19,83","2,70","30,60",
"Pidebio","Calabaza dulce  PIDEBIO precio kg","7,80","1,15","8,97","1,75","13,65",
"Pidebio","Caqui- Pidebio- kg","3,16","1,92","6,07","3,35","10,57",
"Pidebio","Cebolla seca - Pidebio - Kilo","0,50","1,06","0,53","1,60","0,80",
"Pidebio","Champinon Portobello 500gr - Pidebio","131,10","2,47","323,82","3,70","485,06",
"Pidebio","Chirimoya - Pidebio - precio kilo","23,23","2,52","58,54","4,00","92,92",
"Pidebio","Huevos - Media docena - Pidebio","27,00","1,50","40,50","2,30","62,10",
"Pidebio","Judias Verdes - Pidebio - Precio Kg","2,09","2,57","5,36","2,70","2,82",
"Pidebio","Limon - Pidebio - Kg","3,04","2,10","6,37","2,85","8,64",
"Pidebio","Seta Shitake - Pidebio  - 500 gr.","71,26","3,64","259,38","5,25","388,13",
"Pidebio","Tomate Redondo - Pidebio - Kilo","5,38","1,70","9,15","2,65","14,25",
,,,,"Total:1 015,91",,"Total:1 558,52",
"Pollos Sanchonar","Alitas de pollo-Sanchonar- precio 500 g","3,21","3,14","10,06","5,00","16,05",
"Pollos Sanchonar","Carcasas de pollo-Sanchonar- precio kg","3,52","3,00","10,55","4,78","16,79",
"Pollos Sanchonar","Carne de Pollo Picada - Sanchonar - Precio 500 g","3,24","7,00","22,68","11,15","36,13",
"Pollos Sanchonar","Gallina entera-Sanchonar- precio kg","1,32","5,25","6,93","8,37","11,05",
"Pollos Sanchonar","Hamburguesas de pollo-2 unid de 250g-Sanchonar-precio paq","2,00","4,10","8,20","6,55","13,10",
"Pollos Sanchonar","Higaditos de pollo-Sanchonar- precio 500 g","1,03","3,25","3,35","5,20","5,36",
"Pollos Sanchonar","Jamoncitos de Pollo- Sanchonar -3 muslos envasados al vacio -precio 500 g","13,82","4,75","65,65","7,60","105,02",
"Pollos Sanchonar","Molleja de pollo- Sanchonar- precio 500 g","1,00","3,25","3,25","5,20","5,20",
"Pollos Sanchonar","Pate de higado de pollo-Sanchonar - tarro 50 gr","1,00","1,65","1,65","2,65","2,65",
"Pollos Sanchonar","Pechuga entera sin piel-Sanchonar- precio 500 g","13,10","7,75","101,53","12,35","161,79",
"Pollos Sanchonar","Pechuga fileteada Pollo-Sanchonar- precio 500 g","11,49","8,35","95,94","13,30","152,84",
"Pollos Sanchonar","Salchichas de pollo-7 unid-250g-Sanchonar-precio paq","8,94","4,10","36,65","6,55","58,56",
"Pollos Sanchonar","Trasero de pollo-Sanchonar- precio kg","0,88","8,00","7,04","12,75","11,22",
,,,,"Total:373,47",,"Total:595,76",
"Queseria Ecoartesanal de Armuna_Miguel Mayo Herrero","Cuajada-Armuna-350gr.","2,00","3,00","6,00","3,70","7,40",
"Queseria Ecoartesanal de Armuna_Miguel Mayo Herrero","Queso oveja - 4 meses de curacion -Armuna- precio kilo","0,76","16,00","12,16","24,10","18,33",
"Queseria Ecoartesanal de Armuna_Miguel Mayo Herrero","Queso oveja - 8 meses curacion -Armuna- precio kilo","0,21","20,00","4,20","30,15","6,33",
"Queseria Ecoartesanal de Armuna_Miguel Mayo Herrero","Queso oveja -10 meses curacion-Armuna- precio kilo","0,21","22,00","4,62","33,15","6,96",
"Queseria Ecoartesanal de Armuna_Miguel Mayo Herrero","Queso oveja -6 meses curacion -Armuna-precio kilo","0,45","18,00","8,10","27,15","12,22",
"Queseria Ecoartesanal de Armuna_Miguel Mayo Herrero","Queso oveja Excelente -1 ano curacion- Armuna- precio kilo","0,74","25,00","18,38","37,70","27,71",
"Queseria Ecoartesanal de Armuna_Miguel Mayo Herrero","Yogur de oveja-Armuna-350gr","1,00","3,00","3,00","3,70","3,70",
"Queseria Ecoartesanal de Armuna_Miguel Mayo Herrero","Yogur de oveja-Armuna-720gr","7,00","4,50","31,50","5,90","41,30",
,,,,"Total:87,96",,"Total:123,95",
"Red Copa de Luna- CARACOLEANDO","Mooncup- Red Copa de Luna -Copa menstrual talla B","1,00","17,00","17,00","28,50","28,50",
,,,,"Total:17,00",,"Total:28,50",
"Riet Vell","Arroz Blanco - Riet Vell - 1Kg","12,94","2,77","35,83","4,20","54,33",
"Riet Vell","Arroz Integral - Riet Vell - 1Kg","10,00","2,67","26,70","3,97","39,70",
"Riet Vell","Espirales - Riet Vell - 500gr","5,00","1,04","5,18","2,07","10,35",
"Riet Vell","Fideo Fino - Riet Vell - 500gr","2,00","1,04","2,07","2,07","4,14",
"Riet Vell","Macarrones  Blancos - Riet Vell - 500gr","7,00","1,04","7,25","2,25","15,75",
"Riet Vell","Macarrones Integrales- Riet Vell- 500 gr","1,00","1,12","1,12","2,40","2,40",
,,,,"Total:78,14",,"Total:126,67",
"SAPER  (Victoria Eugenia Sanchez Campos)","Aceite ultra firming Argan y frankinciense - Saper - 100ml","1,00","12,25","12,25","21,50","21,50",
"SAPER  (Victoria Eugenia Sanchez Campos)","Balsamo Lip balm de calendula - Saper - 5ml","1,00","6,00","6,00","8,70","8,70",
"SAPER  (Victoria Eugenia Sanchez Campos)","Contorno de ojos Radiant look - Saper - 10ml","1,00","13,75","13,75","21,50","21,50",
"SAPER  (Victoria Eugenia Sanchez Campos)","Crema corporal Skin Repair Calendula y Naranja Dulce-Saper-200 ml","1,00","14,95","14,95","24,55","24,55",
"SAPER  (Victoria Eugenia Sanchez Campos)","Crema Nutri skin frankincience y palmarose - Saper -  50ml","1,00","17,75","17,75","28,30","28,30",
"SAPER  (Victoria Eugenia Sanchez Campos)","Jabon corporal Lavanda lavander y karite - Saper - 115gr","1,00","3,95","3,95","5,70","5,70",
"SAPER  (Victoria Eugenia Sanchez Campos)","Jabon facial Rosa mosqueta - Saper - 115gr","1,00","3,31","3,31","7,45","7,45",
,,,,"Total:71,96",,"Total:117,70",
"SINGULAR ECO","DESCATALOGADO Floritos multicereal - Singular Eco - 200gr","3,00","2,00","6,00","3,00","9,00",
"SINGULAR ECO","DESCATALOGADO Floritos Multicereal- Singular Eco- bolsa 500 gr","2,00","3,40","6,80","5,11","10,22",
"SINGULAR ECO","DESCATALOGADO Pan de centeno 100% - Singular Eco -500gr","2,00","3,40","6,80","5,45","10,90",
"SINGULAR ECO","DESCATALOGADO Pan de espelta 100% -Singular Eco- 500 gr","7,00","3,40","23,80","5,45","38,15",
"SINGULAR ECO","DESCATALOGADO Pan de trigo integral - Singular Eco -500 gr","2,00","2,50","5,00","3,55","7,10",
"SINGULAR ECO","DESCATALOGADO Pan de trigo integral y algarroba-Singular Eco- 500 gr","4,00","2,70","10,80","4,05","16,20",
"SINGULAR ECO","DESCATALOGADO Pan multicereal- Singular Eco- 500 gr","4,00","2,50","10,00","3,90","15,60",
"SINGULAR ECO","DESCATALOGADO Perlas de Canela- Singular Eco - 200 gr.","1,00","2,70","2,70","4,05","4,05",
"SINGULAR ECO","DESCATALOGADO Quitas -Singular Eco- 150 gr","2,00","2,15","4,30","3,25","6,50",
,,,,"Total:76,20",,"Total:117,72",
"Suerte Ampanera C.B.","BIFIDUS de cabra -Suerte Ampanera- 430 ml","10,00","1,97","19,70","3,04","30,40",
"Suerte Ampanera C.B.","Cuna de queso fresco de oveja-Suerte Ampanera- 200 gr","1,00","3,10","3,10","4,55","4,55",
"Suerte Ampanera C.B.","Cuna de queso semicurado de oveja-Suerte Ampanera- 200 gr","6,00","3,98","23,88","5,80","34,80",
"Suerte Ampanera C.B.","Cuna de queso tierno de oveja-Suerte Ampanera- 200 gr","12,00","3,36","40,32","4,90","58,80",
"Suerte Ampanera C.B.","KEFIR de cabra -Suerte Ampanera- 430 ml","24,00","2,04","48,96","3,16","75,84",
"Suerte Ampanera C.B.","Queso AZUL de Cabra-Suerte Ampanera-450 g","2,00","9,92","19,84","14,10","28,20",
"Suerte Ampanera C.B.","Queso FRESCO de cabra- Suerte Ampanera -Suerte Ampanera- 450 gr","17,00","4,62","78,54","6,75","114,75",
"Suerte Ampanera C.B.","Queso MOHO BLANCO SEMICURADO de cabra -Suerte Ampanera-  450 gr","12,00","7,37","88,44","10,80","129,60",
"Suerte Ampanera C.B.","Yogur DESNATADO de cabra -Suerte Ampanera- 430 ml","18,00","1,97","35,46","3,04","54,72",
"Suerte Ampanera C.B.","Yogur NATURAL de cabra -Suerte Ampanera-  430 ml","13,00","1,97","25,61","3,04","39,52",
,,,,"Total:383,85",,"Total:571,18",
"Terra I Xufa- HORCHATAS TRADICIONALES DE VALENCIA S.L","Cerveza de Chufa ANTARA-33 cl-Terra I Xufa","2,00","1,69","3,38","2,95","5,90",
"Terra I Xufa- HORCHATAS TRADICIONALES DE VALENCIA S.L","Horchata artesana concentrada con azucar de cana-0,5 L-Terra I Xufa","1,00","5,25","5,25","8,35","8,35",
,,,,"Total:8,63",,"Total:14,25",
"Turrones La Colmena , S.L","Turron a la Piedra- La Colmena - 200gr","5,00","4,55","22,75","7,25","36,25",
"Turrones La Colmena , S.L","Turron de Alicante - La Colmena - 200gr","4,00","4,55","18,20","7,25","29,00",
"Turrones La Colmena , S.L","Turron de Jijona- La Colmena - 200gr","6,00","4,55","27,30","7,25","43,50",
"Turrones La Colmena , S.L","Turron Guirlache con Sesamo- La Colmena - 200gr","3,00","4,55","13,65","7,25","21,75",
"Turrones La Colmena , S.L","Turron Nieve - La Colmena - 200gr","1,00","4,55","4,55","7,25","7,25",
,,,,"Total:86,45",,"Total:137,75",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Albaricoque Sirope Agave- Valle del Taibilla- 260 gr","1,00","2,21","2,21","3,52","3,52",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Arandanos Azucar de Cana-Valle del Taibilla- 330g","6,00","2,38","14,28","3,52","21,12",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Arandanos Sirope de Agave - Valle del Taibilla - 260 gr","8,00","2,38","19,04","3,52","28,16",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Frambuesa Azucar de Cana-Valle del Taibilla -330g","5,00","2,38","11,90","3,52","17,60",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Frambuesa Sirope de Agave - Valle del Taibilla - 260 gr","9,00","2,38","21,42","3,52","31,68",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Fresa Azucar de Cana-Valle del Taibilla- 330g","5,00","2,28","11,40","3,10","15,50",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Fresa Sirope de Agave - Valle del Taibilla - 260 gr","4,00","2,28","9,12","3,10","12,40",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Frutos del Bosque Azucar de Cana-Valle del Taibilla- 330g","5,00","2,38","11,90","3,52","17,60",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Frutos del Bosque Sirope de Agave - Valle del Taibilla - 260 gr","5,00","2,38","11,90","3,52","17,60",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Melocoton Sirope Agave- Valle del Taibilla- 260 gr","5,00","2,21","11,05","3,52","17,60",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Mora Azucar de Cana-Valle del Taibilla- 330g","2,00","2,38","4,76","3,59","7,18",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Mora Sirope de Agave - Valle del Taibilla - 260 gr","5,00","2,38","11,90","3,52","17,60",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Naranja Dulce Azucar de Cana-Valle del Taibilla- 330g","4,00","2,21","8,84","3,10","12,40",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Naranja Sirope de Agave - Valle del Taibilla - 260 gr","7,00","2,21","15,47","3,10","21,70",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Tomate Sirope de Agave-Valle del Taibilla-260 g","3,00","2,21","6,63","3,52","10,56",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Nueces con cascara -Valle del Taibilla- malla 1 kilo","44,00","6,10","268,40","8,00","352,00",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Nuez Pelada - Valle del Taibilla -  Envasado al Vacio 100gr","8,00","2,44","19,52","3,65","29,20",
,,,,"Total:459,74",,"Total:633,42",
"Vinagrerias Riojanas S.A.","Vinagre de Manzana  ""Riojavina"" 500ml","1,00","1,20","1,20","1,90","1,90",
,,,,"Total:1,20",,"Total:1,90",
"Yuca- Goyval Vinagres","Vinagre de Vino-Yuca- 50 cl","1,00","1,05","1,05","1,90","1,90",
,,,,"Total:19 723,00",,"Total:32 378,52",
,,,,"Total:1,05",,"Total:1,90",
