"Productos por proveedor"
"Proveedor","descripcion","cantidad","Precio coste","Total coste","pvp","total pvp",
"Biomilanes S.L.","Naranja zumo- Biomilanes- kg","77,68","0,80","62,14","2,10","141,21",
"Biomilanes S.L.","Patata Blanca-Biomilanes- 1 Kg","2,24","0,70","1,57","1,80","4,03",
"Biomilanes S.L.","Patata roja - Biomilanes - 1 Kg","4,06","0,75","3,05","1,80","7,31",
"Biomilanes S.L.","Pepino INVERNADERO-Biomilanes-1kilo","122,77","1,35","165,74","2,25","282,15",
"Biomilanes S.L.","Pimiento rojo california-Biomilanes-1 Kg","71,63","2,25","161,16","4,00","277,61",
"Biomilanes S.L.","Pimiento Verde - Biomilanes - Escuela","0,09","2,00","0,17","1,66","0,14",
"Biomilanes S.L.","Pimiento Verde Asar- Biomilanes- kg","29,57","2,25","66,53","2,95","85,06",
"Biomilanes S.L.","Pimiento verde italiano - Biomilanes-1 kilo","3,30","1,50","4,94","2,40","7,90",
"Biomilanes S.L.","Platano - Biomilanes - Precio kilo","412,98","1,70","702,07","3,10","1 218,38",
"Biomilanes S.L.","Pomelo-Biomilanes- kilo","11,36","1,40","15,90","2,35","26,13",
"Biomilanes S.L.","Sandia -Biomilanes - precio kilo","140,17","0,65","91,11","1,50","210,31",
"Biomilanes S.L.","Tomate autoctono-Biomilanes-1 kg","46,26","1,90","87,89","3,70","144,58",
"Biomilanes S.L.","Tomate Cherry INVERNADERO-Biomilanes-kg","1,57","0,95","1,49","3,55","5,56",
"Biomilanes S.L.","Tomate Cherry-Biomilanes-1 Kg","25,39","2,05","52,05","3,30","88,81",
"Biomilanes S.L.","Tomate en rama -Biomilanes-kg","24,56","1,50","36,84","2,70","66,30",
"Biomilanes S.L.","Tomate Ensalada - Biomilanes - Escuela","0,73","1,30","0,95","1,38","1,01",
"Biomilanes S.L.","Tomate ensalada-Biomilanes-1kilo","123,94","1,95","241,68","2,70","372,64",
"Biomilanes S.L.","Tomate Marmande-Biomilanes- kg","15,31","1,85","28,32","3,15","48,24",
"Biomilanes S.L.","Tomate pera - Biomilanes - kilo","4,31","1,50","6,47","2,85","12,28",
"Biomilanes S.L.","Tomate Pera INVERNADERO- Biomilanes -1 Kg","181,00","1,15","208,15","2,40","487,18",
"Biomilanes S.L.","Tomate Redondo -Biomilanes - 1 kilo","34,33","1,40","48,06","2,50","85,88",
"Biomilanes S.L.","Uva blanca-Biomilanes- 1 kilo","13,57","2,80","38,00","4,15","56,32",
"Biomilanes S.L.","Uva Dona Maria- Biomilanes- kg","2,89","1,88","5,41","3,30","9,53",
"Biomilanes S.L.","Uva Roja - Biomilanes - Kilo","26,23","1,95","51,14","3,30","86,56",
,,,,"Total:4 751,68",,"Total:8 072,44",
"Bioprasad / Business Corporation Network Global","Alubia negra- Bioprasad- bolsa 500 gr","1,00","1,48","1,48","2,75","2,75",
"Bioprasad / Business Corporation Network Global","Arroz Basmati Integral - Bioprasad- 500 gr","4,00","1,97","7,88","3,05","12,20",
"Bioprasad / Business Corporation Network Global","Arroz Integral Largo- Bioprasad- 1 kilo","3,00","3,38","10,14","4,85","14,55",
"Bioprasad / Business Corporation Network Global","Copos de avena finos- Bioprasad- 500 gr","2,00","1,87","3,74","2,00","4,00",
"Bioprasad / Business Corporation Network Global","Copos de avena gruesos- Bioprasad- 500 gr","4,00","1,87","7,48","2,00","8,00",
"Bioprasad / Business Corporation Network Global","Corn Flakes sin azucar-Bioprasad- (sin gluten/lactosa/alergenos) 200g","2,00","1,93","3,86","2,70","5,40",
"Bioprasad / Business Corporation Network Global","Cornflakes con azucar -Bioprasad (sin lactosa/gluten/alergenos) - bolsa 250 gr","15,00","1,45","21,75","2,25","33,75",
"Bioprasad / Business Corporation Network Global","Cuscus Integral - Bioprasad- 500 gr","3,00","2,21","6,63","2,55","7,65",
"Bioprasad / Business Corporation Network Global","Datiles sin hueso-Bioprasad-250 g","1,00","2,83","2,83","4,25","4,25",
"Bioprasad / Business Corporation Network Global","DESCATALOGADO Copos de quinoa-Bioprasad-250gr","1,00","3,44","3,44","5,50","5,50",
"Bioprasad / Business Corporation Network Global","Guisantes secos- Bioprasad- 500 gramos","4,00","1,70","6,80","3,20","12,80",
"Bioprasad / Business Corporation Network Global","Hamburguesa finas hierbas- Bioprasad- 2 unid 150 gr","4,00","2,00","8,00","3,20","12,80",
"Bioprasad / Business Corporation Network Global","Hamburguesa manzana y bayas goyi- Bioprasad- 2 unid 150 gr","7,00","2,26","15,82","3,60","25,20",
"Bioprasad / Business Corporation Network Global","Hamburguesa Mijo y tofu- Bioprasad- 2 unidades 150 gr","5,00","2,00","10,00","3,20","16,00",
"Bioprasad / Business Corporation Network Global","Lenteja Marron - Bioprasad- 500gr","4,00","3,70","14,80","3,20","12,80",
"Bioprasad / Business Corporation Network Global","Muesli con chocolate -Bioprasad- 250 gr","2,00","2,75","5,50","4,25","8,50",
"Bioprasad / Business Corporation Network Global","Muesli con frutas s/ azucar- Bioprasad- 500gr","1,00","1,97","1,97","3,13","3,13",
"Bioprasad / Business Corporation Network Global","Muesli espelta y fruta seca- Bioprasad- 250 gr","2,00","1,76","3,52","2,80","5,60",
"Bioprasad / Business Corporation Network Global","Pan rallado integral- Bioprasad- paquete 250 gr","1,00","1,28","1,28","2,05","2,05",
"Bioprasad / Business Corporation Network Global","Pasas Sultanas-Bioprasad-250 g","3,00","1,46","4,38","2,80","8,40",
"Bioprasad / Business Corporation Network Global","Sal del Himalaya-Bioprasad-500 g","2,00","1,46","2,92","2,50","5,00",
"Bioprasad / Business Corporation Network Global","Sal Fina- Bioprasad- 1Kg","8,00","1,13","9,04","1,80","14,40",
"Bioprasad / Business Corporation Network Global","Sal Gruesa -Bioprasad- 1 kilo","5,00","1,13","5,65","1,80","9,00",
"Bioprasad / Business Corporation Network Global","Salchichas Frankfurts seitan- Bioprasad - 170gr","1,00","2,55","2,55","4,55","4,55",
"Bioprasad / Business Corporation Network Global","Semillas de Amapola - Bioprasad- 250 gr","5,00","2,32","11,60","3,90","19,50",
"Bioprasad / Business Corporation Network Global","Semillas de Chia- Bioprasad- 250 gr","3,00","1,95","5,85","3,05","9,15",
"Bioprasad / Business Corporation Network Global","Semola integral de maiz polenta- Bioprasad - bolsa 500 gr","1,00","1,58","1,58","2,60","2,60",
"Bioprasad / Business Corporation Network Global","Sirope de Agave -Bioprasad- 350 ml","1,00","2,97","2,97","4,75","4,75",
"Bioprasad / Business Corporation Network Global","Tapioca. Harina de Mandioca- Bioprasad- 250 gr","1,00","2,49","2,49","2,00","2,00",
"Bioprasad / Business Corporation Network Global","Tofu fresco -Bioprasad-  250 gramos","1,00","1,58","1,58","2,50","2,50",
,,,,"Total:187,53",,"Total:278,78",
"Biorafales-Mas de Catxol - Pedro Javier Cipres Mompel","Aceite de oliva botella cristal oscura - Mas de Catxol- botella 1 litro","3,00","6,00","18,00","9,25","27,75",
"Biorafales-Mas de Catxol - Pedro Javier Cipres Mompel","Aceite de Oliva Virgen Extra - Mas de Catxol - garrafa 2 litros","1,00","11,50","11,50","17,70","17,70",
"Biorafales-Mas de Catxol - Pedro Javier Cipres Mompel","Aceite de Oliva Virgen Extra - Mas de Catxol - Garrafa 5 litros","1,00","27,90","27,90","42,90","42,90",
"Biorafales-Mas de Catxol - Pedro Javier Cipres Mompel","Aceituna empeltre - Mas de Catxol - Bolsa al vacio 250 gr","6,00","1,07","6,42","1,70","9,77",
"Biorafales-Mas de Catxol - Pedro Javier Cipres Mompel","Aceituna empeltre -Mas de Catxol - bolsa vacio 1 kilo","5,00","3,64","18,20","5,80","29,00",
"Biorafales-Mas de Catxol - Pedro Javier Cipres Mompel","Almendra natural -Mas de Catxol - 1Kg","5,00","13,90","69,50","22,15","110,75",
"Biorafales-Mas de Catxol - Pedro Javier Cipres Mompel","Almendra natural -Mas de Catxol - 250 gr","5,00","3,60","18,00","5,75","28,75",
"Biorafales-Mas de Catxol - Pedro Javier Cipres Mompel","Almendra Tostada -Mas de Catxol- bolsa al vacio 250 gr","12,00","3,95","47,40","6,30","75,60",
"Biorafales-Mas de Catxol - Pedro Javier Cipres Mompel","Avellana natural -Mas de Catxol - 1Kg","3,00","15,30","45,90","24,40","73,20",
"Biorafales-Mas de Catxol - Pedro Javier Cipres Mompel","Avellana natural -Mas de Catxol - 250 gr","3,00","3,98","11,94","6,35","19,05",
"Biorafales-Mas de Catxol - Pedro Javier Cipres Mompel","Avellana tostada -Mas de Catxol - bolsa al vacio 250 gr","4,00","4,35","17,40","6,95","27,80",
"Biorafales-Mas de Catxol - Pedro Javier Cipres Mompel","Pate de oliva negra - Mas de Catxol - 220 gr","2,00","2,70","5,40","4,30","8,60",
"Biorafales-Mas de Catxol - Pedro Javier Cipres Mompel","Pate de Oliva Negra -Mas de Catxol -120 gr","4,00","1,60","6,40","2,85","11,40",
,,,,"Total:303,96",,"Total:482,27",
"Bodegas Luis Saavedra","Vino blanco Corucho 2016-2017 - Albillo/Moscatel - Luis Saavedra - 750ml","4,00","3,75","15,00","6,00","24,00",
"Bodegas Luis Saavedra","Vino rosado Corucho 2017 - Luis Saavedra - 750ml","1,00","3,30","3,30","5,25","5,25",
,,,,"Total:18,30",,"Total:29,25",
"Bruno Ruiz. Cooperativa-RUIZ VILLANUEVA-ESENCIA RURAL","Vino Blanco Natural PAMPANEO Airen 2016 - 75 cl","1,00","3,60","3,60","6,30","6,30",
"Bruno Ruiz. Cooperativa-RUIZ VILLANUEVA-ESENCIA RURAL","Vino Tinto Natural PAMPANEO Tempranillo 2016-75 cl","1,00","3,60","3,60","6,30","6,30",
,,,,"Total:7,20",,"Total:12,60",
"Cachopo","Alubias estofadas- Cachopo- 720 cc.","4,00","3,68","14,72","5,60","22,40",
"Cachopo","Cocido madrileno- Cachopo- 720 cc","15,00","4,15","62,25","6,20","93,15",
"Cachopo","Garbanzos cocidos Cachopo- 700 cc","4,00","2,05","8,20","3,20","12,80",
"Cachopo","Garbanzos estofados- Cachopo- 720 cc.","11,00","2,37","26,07","3,60","39,60",
"Cachopo","Lentejas estofadas- Cachopo- 720 cc","9,00","3,68","33,12","5,60","50,40",
"Cachopo","Pisto de calabacin -Cachopo- 370 cc","3,00","2,63","7,89","4,00","12,00",
"Cachopo","Pisto manchego Cachopo- 370 cc","4,00","2,63","10,52","4,00","16,00",
"Cachopo","Tomate frito Cachopo- 370 cc","1,00","2,53","2,53","3,85","3,85",
"Cachopo","Tomate frito con cebolla Cachopo- 370 cc","5,00","2,58","12,90","3,95","19,75",
"Cachopo","Tomate Triturado- Cachopo- 445 cc.","5,00","1,32","6,60","2,00","10,00",
,,,,"Total:184,80",,"Total:279,95",
"Carles Vilarnau","Ciruela Fortuna - Carles Vilarnau - Fruitalpuntbio - 1 kilo","9,27","1,50","13,91","2,70","25,02",
,,,,"Total:13,91",,"Total:25,02",
"Carmen Velasco (CITRICAREN-Murcia)","Limon Fino -Carmen de Murcia - 1 kilo","201,86","1,50","302,78","2,30","503,37",
,,,,"Total:302,78",,"Total:503,37",
"Carnes Braman","Aguja entera-  carnes Braman-  pieza 500 gr","2,27","4,09","9,28","7,05","16,00",
"Carnes Braman","Cadera- filetes 500 gr aprox- carnes Braman","1,06","6,44","6,82","10,85","11,50",
"Carnes Braman","Filetes de 1ªb (tapa o espaldilla)- 500 gr aprox- carnes Braman","2,13","4,73","10,07","8,10","17,25",
"Carnes Braman","Filetes de 2ª (aguja o contra)- 500 gr aprox- carnes Braman","1,00","4,00","4,00","7,05","5,29",
"Carnes Braman","Lomo- filetes 500 gr aprox- carnes Braman","1,12","7,16","8,02","11,95","13,38",
,,,,"Total:38,20",,"Total:63,42",
"Cerveza Lluna Artesana-ARTICULTURA DE LA TERRA COOP. V","Cerveza Happy Flower- botella 33cl- Cervezas Lluna","2,00","0,83","1,65","2,65","5,30",
"Cerveza Lluna Artesana-ARTICULTURA DE LA TERRA COOP. V","Cerveza Lluna Blanca d'Agullen","5,00","1,10","5,50","1,95","9,75",
"Cerveza Lluna Artesana-ARTICULTURA DE LA TERRA COOP. V","Cerveza Lluna Blonde (trigo rubia) botella 33cl- Cervezas Lluna","6,00","1,32","7,92","2,30","13,80",
"Cerveza Lluna Artesana-ARTICULTURA DE LA TERRA COOP. V","Cerveza Lluna bruna(tostada) botella 33cl- Cervezas Lluna","4,00","1,32","5,28","2,30","9,20",
"Cerveza Lluna Artesana-ARTICULTURA DE LA TERRA COOP. V","Cerveza Lluna Happy Trip - 33 cl- Cervezas Lluna","5,00","1,59","7,95","2,80","14,00",
"Cerveza Lluna Artesana-ARTICULTURA DE LA TERRA COOP. V","Cerveza Lluna negra- botella 33cl- Cervezas Lluna","7,00","1,41","9,87","2,50","17,50",
"Cerveza Lluna Artesana-ARTICULTURA DE LA TERRA COOP. V","Cerveza Lluna Roja d'Alcoy - 33cl -","5,00","1,10","5,50","1,95","9,75",
,,,,"Total:43,67",,"Total:79,30",
"Chocolates Sole","Cacao puro 500g ECO- Sole","1,00","6,58","6,58","10,50","10,50",
"Chocolates Sole","Chocolate blanco- Sole- 100 gr","2,00","1,41","2,82","2,15","4,30",
"Chocolates Sole","Chocolate con leche - Sole -100 gr","1,00","1,42","1,42","2,20","2,20",
"Chocolates Sole","Chocolate con leche - Sole- 25g","17,00","0,34","5,78","0,55","9,35",
"Chocolates Sole","Chocolate con leche y nueces -Sole- 100 gr","2,00","1,45","2,90","2,10","4,20",
